title,pdf,arxiv,keywords,conference_day
NERFIFY: A Multi-Agent Framework for Turning NeRF Papers into Code,https://openaccess.thecvf.com/content/CVPR2026/papers/Jain_NERFIFY_A_Multi-Agent_Framework_for_Turning_NeRF_Papers_into_Code_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00805,NeRF paper-to-code synthesis; multi-agent framework; Nerfstudio plugins; context-free grammar; Graph-of-Thought code synthesis; compositional citation recovery; visual feedback; PSNR-minima ROI analysis; cross-view geometric validation; VLM-guided patching,2026-06-06
Gated Condition Injection without Multimodal Attention: Towards Controllable Linear-Attention Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Gated_Condition_Injection_without_Multimodal_Attention_Towards_Controllable_Linear-Attention_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27666,controllable diffusion models; linear-attention transformers; gated condition injection; on-device visual generation; edge devices; ControlNet; OminiControl; SANA; dual-path pipeline; multi-type conditional inputs,2026-06-06
Unleashing the Power of Chain-of-Prediction for Monocular 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Unleashing_the_Power_of_Chain-of-Prediction_for_Monocular_3D_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.04594,Monocular 3D Object Detection; 3D bounding boxes; depth ambiguity; 3D-to-2D projection; inter-attribute correlations; Chain-of-Prediction; Uncertainty-Guided Selector; feature-level learning; depth accuracy; KITTI/nuscenes/Waymo,2026-06-06
Any4D: Unified Feed-Forward Metric 4D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Karhade_Any4D_Unified_Feed-Forward_Metric_4D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10935,Any4D; metric-scale 4D reconstruction; multi-view transformer; feed-forward reconstruction; per-pixel motion prediction; geometry prediction; dense scene flow; RGB-D frames; IMU-based egomotion; Radar Doppler measurements,2026-06-06
It Takes Two: A Duet of Periodicity and Directionality for Burst Flicker Removal,https://openaccess.thecvf.com/content/CVPR2026/papers/Qu_It_Takes_Two_A_Duet_of_Periodicity_and_Directionality_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22794,burst flicker removal; flicker artifacts; short-exposure photography; row-wise exposure inconsistencies; spatial-temporal patterns; Flickerformer; phase-based fusion module; autocorrelation feed-forward network; wavelet-based directional attention; inter-frame phase correlation,2026-06-06
DiffuView: Multi-View Diffusion Pretraining for 3D Aware Robotic Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DiffuView_Multi-View_Diffusion_Pretraining_for_3D_Aware_Robotic_Manipulation_CVPR_2026_paper.pdf,,3D aware representations; multi-view diffusion; robotic manipulation; visuomotor control; view consistency; visual backbone; imitation learning; viewpoint generalization; scene geometry; diffusion pretraining,2026-06-06
Learning from Noisy Supervision: A Denoising-Debiasing Framework for Weakly Supervised Video Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Learning_from_Noisy_Supervision_A_Denoising-Debiasing_Framework_for_Weakly_Supervised_CVPR_2026_paper.pdf,,Weakly supervised video anomaly detection; Multiple instance learning; Noisy supervision; Denoising-debiasing framework; Frame-level anomaly localization; Vision-language models; Dynamic drop rate; MIL paradigm; Anomaly discrimination; Video-level labels,2026-06-06
Revisiting Pose Sensitivity in Splat-based Computed Tomography under Sparse-view Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Revisiting_Pose_Sensitivity_in_Splat-based_Computed_Tomography_under_Sparse-view_Reconstruction_CVPR_2026_paper.pdf,,3D Gaussian Splatting; computed tomography; sparse-view reconstruction; pose sensitivity; cone-beam CT; geometric misalignment; gradient-based refinement; differentiable projection; artifact reduction; acquisition geometry,2026-06-06
Real2Edit2Real: Generating Robotic Demonstrations via a 3D Control Interface,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Real2Edit2Real_Generating_Robotic_Demonstrations_via_a_3D_Control_Interface_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19402,robotic demonstrations; 3D control interface; robot learning; visuomotor policies; spatial generalization; metric-scale 3D reconstruction; point cloud editing; manipulation trajectories; multi-conditional video generation; multi-view manipulation videos,2026-06-06
Chart-FR1: Visual Focus-Driven Fine-Grained Reasoning on Dense Charts,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Chart-FR1_Visual_Focus-Driven_Fine-Grained_Reasoning_on_Dense_Charts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01882,Chart-FR1; high information density charts; fine-grained chart reasoning; multimodal large language models; Focus-CoT; visual focusing chain-of-thought; OCR signals; Focus-GRPO; information-efficiency reward; HID-Chart,2026-06-06
Disentangle-then-Align: Non-Iterative Hybrid Multimodal Image Registration via Cross-Scale Feature Disentanglement,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Disentangle-then-Align_Non-Iterative_Hybrid_Multimodal_Image_Registration_via_Cross-Scale_Feature_Disentanglement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19623,multimodal image registration; hybrid multimodal registration; cross-scale feature disentanglement; shared feature space; modality-private cues; Modality-Specific Batch Normalization; Cross-scale Disentanglement and Adaptive Projection; Hybrid Parameter Prediction Module; non-iterative coarse-to-fine estimation; rigid and non-rigid registration,2026-06-06
PromptDepth: Efficient and Promptable Geometric 3D Vision Model for Embodied Intelligence,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_PromptDepth_Efficient_and_Promptable_Geometric_3D_Vision_Model_for_Embodied_CVPR_2026_paper.pdf,,3D depth estimation; panoptic segmentation; instance segmentation; Dense Prediction Transformer; embodied intelligence; real-time inference; promptable vision model; depth map tracking; geometric 3D understanding; Instanced Label Distribution Smoothing,2026-06-06
Residual Decoding: Mitigating Hallucinations in Large Vision-Language Models via History-Aware Residual Guidance,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Residual_Decoding_Mitigating_Hallucinations_in_Large_Vision-Language_Models_via_History-Aware_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.01047,Residual Decoding; large vision-language models; hallucination mitigation; history-aware residual guidance; training-free decoding; language priors; token logits evolution; visual grounding; object hallucinations; LVLM benchmarks,2026-06-06
PoInit-of-View: Poisoning Initialization of Views Transfers Across Multiple 3D Reconstruction Systems,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_PoInit-of-View_Poisoning_Initialization_of_Views_Transfers_Across_Multiple_3D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.16540,3D reconstruction poisoning; structure-from-motion initialization; transferable adversarial perturbations; cross-view gradient inconsistencies; keypoint detection; feature matching; pose estimation; triangulation; correspondence collapse; black-box transfer,2026-06-06
CARE: A Molecular-Guided Foundation Model with Adaptive Region Modeling for Whole Slide Image Analysis,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_CARE_A_Molecular-Guided_Foundation_Model_with_Adaptive_Region_Modeling_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21637,computational pathology; whole slide image analysis; pathology foundation model; adaptive region modeling; molecular-guided learning; cross-modal alignment; self-supervised pretraining; tissue morphology; RNA and protein profiles; survival analysis,2026-06-06
A2GC: Asymmetric Aggregation with Geometric Constraints for Locally Aggregated Descriptors,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_A2GC_Asymmetric_Aggregation_with_Geometric_Constraints_for_Locally_Aggregated_Descriptors_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14109,Visual Place Recognition; locally aggregated descriptors; asymmetric aggregation; geometric constraints; optimal transport-based aggregation; Sinkhorn algorithm; feature-to-cluster assignment; row-column normalization averaging; marginal calibration; learnable coordinate embeddings,2026-06-06
Decoupling Stability and Plasticity for Multi-Modal Test-Time Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Decoupling_Stability_and_Plasticity_for_Multi-Modal_Test-Time_Adaptation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00574,multi-modal test-time adaptation; Decoupling Adaptation for Stability and Plasticity; negative transfer; catastrophic forgetting; biased modality; unbiased modality; unified latent space; interdimensional redundancy; modality-specific adapters; KL regularization,2026-06-06
MedLoc-R1: Performance-Aware Curriculum Reward Scheduling for GRPO-Based Medical Visual Grounding,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_MedLoc-R1_Performance-Aware_Curriculum_Reward_Scheduling_for_GRPO-Based_Medical_Visual_Grounding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28120,medical visual grounding; Group Relative Policy Optimization; performance-aware reward scheduling; reward sparsity; IoU-based reward schemes; sliding-window performance tracker; multi-condition update rule; fine-grained localization; reinforcement learning for grounding; clinical decision support,2026-06-06
One Layer's Trash is Another Layer's Treasure: Adaptive Layer-wise Visual Token Selection in LVLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_One_Layers_Trash_is_Another_Layers_Treasure_Adaptive_Layer-wise_Visual_CVPR_2026_paper.pdf,,Large Vision-Language Models; visual token pruning; layer-wise token selection; adaptive compression; token selector; attention mechanism; computational efficiency; LLaVA; Qwen2.5-VL; low-rank approximation,2026-06-06
R2-Seg: Training-Free OOD Medical Tumor Segmentation via Anatomical Reasoning and Statistical Rejection,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_R2-Seg_Training-Free_OOD_Medical_Tumor_Segmentation_via_Anatomical_Reasoning_and_CVPR_2026_paper.pdf,,Medical image segmentation; out-of-distribution (OOD) robustness; foundation models; LLM-guided anatomical reasoning; tumor segmentation; statistical rejection filtering; false positive suppression; ROI localization; training-free framework; test-time augmentation,2026-06-06
RecEdit-Drive: 3D Reconstruction-Guided Spatiotemporal Video Editing for Autonomous Driving Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_RecEdit-Drive_3D_Reconstruction-Guided_Spatiotemporal_Video_Editing_for_Autonomous_Driving_Scenes_CVPR_2026_paper.pdf,,3D reconstruction; spatiotemporal video editing; autonomous driving; spatial feature warping; dynamic object control; video consistency; foreground-background compositing; noise manipulation; denoising strategy; novel view synthesis,2026-06-06
Particulate: Feed-Forward 3D Object Articulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Particulate_Feed-Forward_3D_Object_Articulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11798,feed-forward 3D object articulation; articulated 3D assets; Part Articulation Transformer; 3D part segmentation; kinematic structure inference; motion constraints; articulated 3D mesh; image-to-3D model; 3D articulation estimation benchmark; per-object optimization,2026-06-06
Revisiting Learning with Noisy Labels: Active Forgetting and Noise Suppression,https://openaccess.thecvf.com/content/CVPR2026/papers/Sheng_Revisiting_Learning_with_Noisy_Labels_Active_Forgetting_and_Noise_Suppression_CVPR_2026_paper.pdf,,Learning with noisy labels; machine unlearning; negative learning; clean-sample selection; noise overfitting; label noise robustness; complementary labels; knowledge forgetting; noise suppression; sample selection,2026-06-06
Fully Decentralized Certified Unlearning,https://openaccess.thecvf.com/content/CVPR2026/papers/Lamri_Fully_Decentralized_Certified_Unlearning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08443,machine unlearning; certified unlearning; decentralized networks; RR-DU; random-walk procedure; projected gradient ascent; subsampled Gaussian noise; Rényi differential privacy; deletion-capacity bounds; privacy-utility trade-off,2026-06-06
CG-Floor: Centroid-Guided Diffusion for Large-Scale Floorplan Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lian_CG-Floor_Centroid-Guided_Diffusion_for_Large-Scale_Floorplan_Generation_CVPR_2026_paper.pdf,,3D floorplan generation; centroid-guided diffusion; hierarchical floorplan framework; semantic centroid heatmap; coarse-to-fine generation; vector quantized codebook; latent diffusion transformer; non-Manhattan room shapes; large-scale floorplan; architectural simulation,2026-06-06
CF-IPT: Cross-Modal Fusion Interactive Prompt Tuning of Vision-Language Pre-Trained Model for Multisource Remote Sensing Data Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_CF-IPT_Cross-Modal_Fusion_Interactive_Prompt_Tuning_of_Vision-Language_Pre-Trained_Model_CVPR_2026_paper.pdf,,Vision-Language Models; remote sensing image classification; prompt tuning; CLIP; cross-modal fusion; multi-source adaptation; spectral-spatial features; prompt learning; parameter-efficient fine-tuning; text-image alignment,2026-06-06
Ego-1K - A Large-Scale Multiview Video Dataset for Egocentric Vision,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Ego-1K_-_A_Large-Scale_Multiview_Video_Dataset_for_Egocentric_Vision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.13741,Ego-1K; egocentric multiview videos; neural 3D video synthesis; dynamic scene understanding; hand-object interactions; egocentric scene reconstruction; smart glasses; 3D novel view synthesis; 4D novel view synthesis; rig egomotion,2026-06-06
